author, day, timestamp, id, title
mpoteralski,Wed, 30 Jun 2010 00:06:21 +0000,129528755,@kinggeorge3:  How are you gentlemen!!   All your state are belong to us.  For great justice.  #TinyDeclaration
leftflank,Wed, 30 Jun 2010 00:05:41 +0000,116643892,It's more cost-effective to go indy than pay our taxes and my private debts to creditors #TinyDeclaration
amelia_faith,Wed, 30 Jun 2010 00:01:33 +0000,3469542,this @slate contest is genius! now to think about my #tinydeclaration...
madmacgirl,Tue, 29 Jun 2010 23:57:30 +0000,102358317,RT @SocialMedia411: A Slate Twitter Contest: Reduce the Declaration of Independence to a single tweet: http://bit.ly/9WoMEs #TinyDeclaration
etennen,Tue, 29 Jun 2010 23:56:10 +0000,11044729,StampsCOMMA fine; sugarCOMMA ok. But tea? SeriouslyCOMMA Tea? We shouldn't be treated this way (except slaves and women). Unsubscribe  #TinyDeclaration
thunderchikin,Tue, 29 Jun 2010 23:54:20 +0000,1980376,@kinggeorge3 God sez the Crown has Jumped the Shark. Hasta la vistaCOMMA baby.  #TinyDeclaration
madmacgirl,Tue, 29 Jun 2010 23:54:16 +0000,102358317,@kinggeorge3 Equality = LifeCOMMA Liberty &amp; the pursuit of Happiness! You gave us no choice. We choose to have a voice!  #TinyDeclaration
GidgetAF,Tue, 29 Jun 2010 23:52:42 +0000,110244628,RT @rocketbird_79: All your base are belong to us. #TinyDeclaration
greeneyedtengu,Tue, 29 Jun 2010 23:51:58 +0000,409083,RT @Honeybee_pa: All people = equal. Have right to pursue lifeCOMMA libertyCOMMA happiness. Tyrants begone. We\u2019re free and independent. #tinydeclaration
mooresclassroom,Tue, 29 Jun 2010 23:48:17 +0000,92342269,RT @TheDweck Let's put a facebook twist on it: &quot;America has changed its status to Decolonized. 649COMMA028 subjects like this.&quot; #TinyDeclaration
Honeybee_pa,Tue, 29 Jun 2010 23:47:06 +0000,98160063,All people = equal. Have right to pursue lifeCOMMA libertyCOMMA happiness. Tyrants begone. We\u2019re free and independent. #tinydeclaration
timtaylorr,Tue, 29 Jun 2010 23:46:14 +0000,89486547,#TinyDeclaration: A Slate Twitter contest for the Fourth of July. http://bit.ly/9Sgcwb
Honeybee_pa,Tue, 29 Jun 2010 23:40:41 +0000,98160063,A slate contest. Reduced the declaration of independence to a tweet. http://www.slate.com/id/2258130/ #tinydeclaration
Jimeni79,Tue, 29 Jun 2010 23:40:28 +0000,2449929,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
Jimeni79,Tue, 29 Jun 2010 23:39:15 +0000,2449929,It's time to go our separate waysCOMMA @kinggeorge3COMMA we want lifeCOMMA libertyCOMMA happiness; and you want taxes. It's not working. #TinyDeclaration
cfarrell317,Tue, 29 Jun 2010 23:33:10 +0000,78633295,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
epersonae,Tue, 29 Jun 2010 23:32:52 +0000,148480,#TinyDeclaration govt comes from consent of gov'd for good society. you blew it @kinggeorge3COMMA we asked niceCOMMA now we're going it on our own.
cfarrell317,Tue, 29 Jun 2010 23:31:23 +0000,78633295,RT @jabberwockkie: #TinyDeclaration 2 whom it concerns: pls stop taxes w/o reps. appreciate it. CheersCOMMA TJ\n\nP.S. 2 lifeCOMMA libertyCOMMA and propertyCOMMA err happiness.
ashleyelizaball,Tue, 29 Jun 2010 23:10:41 +0000,5271451,RT @derrickjeter: Hey @KingGeorge3. We just aren't that into you! #TinyDeclaration http://bit.ly/d1RyBg
megatza,Tue, 29 Jun 2010 23:06:59 +0000,71842566,RT @WaldenE: MT @joanneleon RT @amhistorymuseum:@slate contest:Reduce the Declaration of Independence 2 single tweet. http://ow.ly/24VSK #TinyDeclaration
thryned,Tue, 29 Jun 2010 23:04:17 +0000,11253231,RT @ClaireVC89: He is a moneygrubbingCOMMA troop-quarteringCOMMA congress-disbanding jerkCOMMA and we've had enough. we're going democratic on His ass. #TinyDeclaration
ellbeecee,Tue, 29 Jun 2010 23:03:03 +0000,87595,#TinyDeclaration No kingsCOMMA we're all = and you suckCOMMA George.\nMaking own kickass gov't with OUR stuffCOMMA you can't have it. Go away now.
duckduckCus,Tue, 29 Jun 2010 23:00:39 +0000,4110339,Finders keepersCOMMA losers weepers--this land is our landCOMMA KGeorge. TitsCOMMA representationCOMMA or gtfo. #tinydeclaration
craigfifer,Tue, 29 Jun 2010 22:55:08 +0000,4375199,@kinggeorge3 It's not usCOMMA it's you. #TinyDeclaration
heidigoseek,Tue, 29 Jun 2010 22:51:36 +0000,86395,#TinyDeclaration: A Slate Twitter contest for the Fourth of July. - - Slate Magazine http://ff.im/-mUY9N
singsingsolo,Tue, 29 Jun 2010 22:48:19 +0000,1385979,Bye for now. See you in Group C in the 2010 World Cup #tinydeclaration
HukiBuki,Tue, 29 Jun 2010 22:44:26 +0000,25924586,RT @samalliance: LifeCOMMA Liberty and / happiness are what we want. / AlsoCOMMA no more kings! #haiku #twaiku @GreatBritain @KingGeorge3 #TinyDeclaration
WaldenE,Tue, 29 Jun 2010 22:41:05 +0000,45757574,MT @joanneleon RT @amhistorymuseum:@slate contest:Reduce the Declaration of Independence 2 single tweet. http://ow.ly/24VSK #TinyDeclaration
dagnygromer,Tue, 29 Jun 2010 22:40:49 +0000,121040200,LibertyCOMMA PropertyCOMMA Peace  #TinyDeclaration
Fatness2Fitness,Tue, 29 Jun 2010 22:36:26 +0000,76738705,#tinydeclaration @kinggeorge3 take the taxesCOMMA leave the freedom.
lmcdade8589,Tue, 29 Jun 2010 22:31:29 +0000,122668155,#TinyDeclaration TruthCOMMA equality. #kg3 you can't touch this...my rights. I'm gonna live freely and happily. So you just kiss by ass bye bye.
Fatness2Fitness,Tue, 29 Jun 2010 22:31:01 +0000,76738705,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
manax2,Tue, 29 Jun 2010 22:30:44 +0000,134071,All humans are created eqlCOMMA own their own life &amp; may pursue their own goals.Gov't governs only w/the consent of the people. #TinyDeclaration
derrickjeter,Tue, 29 Jun 2010 22:29:42 +0000,53298245,Hey @KingGeorge3. We just aren't that into you! #TinyDeclaration http://bit.ly/d1RyBg
sasinshort,Tue, 29 Jun 2010 22:29:36 +0000,52408449,Everyone deserves equality-at least until they try to limit someone else's #tinydeclaration
MiddleAgedMezzo,Tue, 29 Jun 2010 22:23:16 +0000,66820118,RT @MoreThanLapsed: All white men are created equalCOMMA and we want our own chance to oppress women and minorities in a new and revolutionary way. #TinyDeclaration
sridharkrish,Tue, 29 Jun 2010 22:22:36 +0000,70470029,#TinyDeclaration Think what is going to happen in 1940. You need us to protect you.
MiddleAgedMezzo,Tue, 29 Jun 2010 22:22:18 +0000,66820118,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
WallackNancy,Tue, 29 Jun 2010 22:21:55 +0000,72123166,#tinydeclaration: July 4 colonies divorced GeoRex3 for newlywed republican cohabitation life liberty &amp; pursue happiness.
theTsaritsa,Tue, 29 Jun 2010 22:21:40 +0000,127783220,Dear EnglandCOMMA we've moved on to better things and wish you wouldCOMMA too. You can keep your tea. #TinyDeclaration
sridharkrish,Tue, 29 Jun 2010 22:21:37 +0000,70470029,#TinyDeclaration We do not need you to screw us. We can do it on our own
sridharkrish,Tue, 29 Jun 2010 22:20:59 +0000,70470029,#TinyDeclaration Get your hands of my property!!
sridharkrish,Tue, 29 Jun 2010 22:19:52 +0000,70470029,#TinyDeclaration You Suck... Get Out
mommadona,Tue, 29 Jun 2010 22:19:27 +0000,2297717,#TinyDeclaration is the hash included? kinda hard then
sridharkrish,Tue, 29 Jun 2010 22:18:39 +0000,70470029,#Tinydeclaration FO Brits
xavieryeats,Tue, 29 Jun 2010 22:16:33 +0000,75973005,RT @markcosborne: We hereby proclaim that @KingGeorge3 is unfollowedCOMMA unlisted and unfriended. Joining beta test of new social network. #TinyDeclaration
xavieryeats,Tue, 29 Jun 2010 22:16:17 +0000,75973005,RT @Riannacello: KG3: It's not usCOMMA it's you. #TinyDeclaration
munsonism,Tue, 29 Jun 2010 22:11:58 +0000,3284000,@KingGeorge3:  Gov't = corrupt? Peeps can/should make their own. Yours is; we did. Take the redcoatsCOMMA leave the frontier. #TinyDeclaration
MoreThanLapsed,Tue, 29 Jun 2010 22:10:41 +0000,101116177,All white men are created equalCOMMA and we want our own chance to oppress women and minorities in a new and revolutionary way. #TinyDeclaration
morbusfudge,Tue, 29 Jun 2010 22:05:56 +0000,7190461,Powdered whigs and taxes are so 1775. We're off. #TinyDeclaration
morbusfudge,Tue, 29 Jun 2010 22:03:34 +0000,7190461,@kinggeorge3: Let facts be submitted: lifeCOMMA libertyCOMMA happiness self evident truths. AlsoCOMMA you're a jerk. Unfollow. #TinyDeclaration
zaccasey,Tue, 29 Jun 2010 22:02:51 +0000,1638064,The government can do whatever it wantsCOMMA it'll just say it's you doing it to yourself. AlsoCOMMA you can keep your gun. #TinyDeclaration
rocketbird_79,Tue, 29 Jun 2010 22:01:46 +0000,35492624,All your base are belong to us. #TinyDeclaration
consultantlaunc,Tue, 29 Jun 2010 21:56:03 +0000,126707436,The Golden Rule - do unto others - ain't George's Rule so we're outta here. PS: We'll need time to deal w/women &amp; slaves.  #TinyDeclaration
derrickjeter,Tue, 29 Jun 2010 21:53:00 +0000,53298245,@KingGeorge3 Its our life and we want it back. #TinyDeclaration
ClaireVC89,Tue, 29 Jun 2010 21:50:31 +0000,637713,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
ClaireVC89,Tue, 29 Jun 2010 21:48:43 +0000,637713,RT @00Pisces: Yo GeorgeCOMMA imma let you finishCOMMA but we've got the best idea of all time. Of all time! #TinyDeclaration
sdpdx,Tue, 29 Jun 2010 21:45:29 +0000,6157625,RT @joanneleon: #TinyDeclaration Get off our lawn!
M_Morse,Tue, 29 Jun 2010 21:44:35 +0000,34715620,All men are created equalCOMMA but some men are created more equal than others. #TinyDeclaration w/ apologies to Orwell.
TCTheater,Tue, 29 Jun 2010 21:42:32 +0000,2525510,@KingGeorge3 No RTs 4 tyrants. All men =. Seeking representation/life/liberty/happiness. Unfollow. #tinydeclaration
pjiutzi,Tue, 29 Jun 2010 21:39:48 +0000,473030,do not want @kinggeorge3. can has freedom nao. kthxbye. #TinyDeclaration
jabberwockkie,Tue, 29 Jun 2010 21:38:09 +0000,86681489,#TinyDeclaration 2 whom it concerns: pls stop taxes w/o reps. appreciate it. CheersCOMMA TJ\n\nP.S. 2 lifeCOMMA libertyCOMMA and propertyCOMMA err happiness.
Bushwil,Tue, 29 Jun 2010 21:35:28 +0000,24375575,You suckCOMMA We rockCOMMA so leave us alone. Go Freedom! #TinyDeclaration (cc:@gracecunning)
jennb47,Tue, 29 Jun 2010 21:34:33 +0000,2784126,Retweeting myself: @kinggeorge3 Unfollow. #TinyDeclaration
joanneleon,Tue, 29 Jun 2010 21:30:34 +0000,27759496,RT @amhistorymuseum:@slate contest: Reduce the Declaration of Independence to a single tweet. http://ow.ly/24VSK #TinyDeclaration
CarltonHobbs,Tue, 29 Jun 2010 21:29:45 +0000,6997134,RT @amhistorymuseum: Jefferson wrote Dcl. of Independence on this portable desk: http://ow.ly/24VNX What portable device will you use for your #TinyDeclaration?
Edzila,Tue, 29 Jun 2010 21:28:01 +0000,1274077,Reduce the Declaration of Independence to a single tweet.  #TinyDeclaration &lt;--&quot;Fuck You King George&quot; (too subtle?)
csutherland3,Tue, 29 Jun 2010 21:27:08 +0000,113435478,#TinyDeclaration: Doubleplus Ungood Crimethink.
gracecunning,Tue, 29 Jun 2010 21:25:48 +0000,5952165,Nature &amp; Creator endow unalienable RightsCOMMA EqualityCOMMA Liberty. King George oppresses tyrannically. We R Free &amp; Independent. #TinyDeclaration
blinkfink182,Tue, 29 Jun 2010 21:25:38 +0000,2823439,Don't be a dick. #tinydeclaration
joanneleon,Tue, 29 Jun 2010 21:24:23 +0000,27759496,#TinyDeclaration Get off our lawn!
HockeyBroad,Tue, 29 Jun 2010 21:24:04 +0000,103612266,RT @SocialMedia411: A Slate Twitter Contest: Reduce the Declaration of Independence to a single tweet: http://bit.ly/9WoMEs #TinyDeclaration
berenjones,Tue, 29 Jun 2010 21:22:38 +0000,26098995,HeyCOMMA England! Monarchies are for squaresCOMMA we're going democratic. kthxbye! #tinydeclaration
gavinesq,Tue, 29 Jun 2010 21:21:36 +0000,3023245,RT @00Pisces: Yo GeorgeCOMMA imma let you finishCOMMA but we've got the best idea of all time. Of all time! #TinyDeclaration
bruce_peterson,Tue, 29 Jun 2010 21:20:25 +0000,25894744,@efalchuk \u201cOh! Come and see the violence inherent in the system! HelpCOMMA help! I'm being repressed!\u201d #TinyDeclaration
THERaymondMunoz,Tue, 29 Jun 2010 21:19:43 +0000,118246822,F**k the Brits! #tinydeclaration
sdpdx,Tue, 29 Jun 2010 21:19:39 +0000,6157625,RT @billhd: My #TinyDeclaration We've suffered long enough by your handCOMMA George. We're entitled to some suffering by our own.
ClaireVC89,Tue, 29 Jun 2010 21:19:39 +0000,637713,He is a moneygrubbingCOMMA troop-quarteringCOMMA congress-disbanding jerkCOMMA and we've had enough. we're going democratic on His ass. #TinyDeclaration
sdpdx,Tue, 29 Jun 2010 21:19:08 +0000,6157625,RT @Riannacello: KG3: It's not usCOMMA it's you. #TinyDeclaration
charlesapple,Tue, 29 Jun 2010 21:18:36 +0000,6412946,@Slate #TinyDeclaration Happiness is a warm gun.
markcosborne,Tue, 29 Jun 2010 21:18:11 +0000,75579618,We hereby proclaim that @KingGeorge3 is unfollowedCOMMA unlisted and unfriended. Joining beta test of new social network. #TinyDeclaration
lauren_keith,Tue, 29 Jun 2010 21:18:00 +0000,9869588,Can you condense the Declaration of Independence into a tweet? http://bit.ly/d1RyBg #tinydeclaration / @Slate
bethvonbehren,Tue, 29 Jun 2010 21:16:59 +0000,6923485,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
egeek,Tue, 29 Jun 2010 21:16:14 +0000,585292,RT @virtualgill: Dear colonialsCOMMA we understand your need for freedomCOMMA but please learn to spell the language we gave you. thx xx #TinyDeclaration
lt6206,Tue, 29 Jun 2010 21:16:05 +0000,93497857,@slate &quot;all political connection between them and the State of Great BritainCOMMA is and ought to be totally dissolved&quot;. #TinyDeclaration
SFCPDX,Tue, 29 Jun 2010 21:15:48 +0000,15926156,LifeCOMMA liberty &amp; the pursuit of happiness for all. It's the law  AndCOMMA that's how we rollCOMMA now &amp; forever.\u201d #TinyDeclaration
bethvonbehren,Tue, 29 Jun 2010 21:14:58 +0000,6923485,My #TinyDeclaration   WE ARE SO SCREWED.  But at least we're free.
Amasea,Tue, 29 Jun 2010 21:14:57 +0000,75471800,@Slate If in the course of human eventsCOMMA it becomes necessary...oh fuck it. We're outta here. But let's stay friendsCOMMA OK? #TinyDeclaration
sdpdx,Tue, 29 Jun 2010 21:14:29 +0000,6157625,W/ rights of Life Liberty &amp; Equality we pledge R lives fortunes &amp; honor 2B FREE of King G (original Party of NO &amp; bullies) #TinyDeclaration
robertomartell,Tue, 29 Jun 2010 21:11:00 +0000,5466715,We hold these truthsCOMMA to not be heldCOMMA under tyranny and violenceCOMMA anymoreCOMMA so are out this piece kthxbai #tinydeclaration
MikeBilly,Tue, 29 Jun 2010 21:10:27 +0000,13566952,RT @samalliance: LifeCOMMA Liberty and / happiness are what we want. / AlsoCOMMA no more kings! #haiku #twaiku @GreatBritain @KingGeorge3 #TinyDeclaration
gracecunning,Tue, 29 Jun 2010 21:09:54 +0000,5952165,RT @amhistorymuseum: @slate contest: Reduce the Declaration of Independence to a single tweet. http://ow.ly/24VSK #TinyDeclaration
KCartero,Tue, 29 Jun 2010 21:09:08 +0000,128525928,Part 1: Stuff John Locke said (not the guy on LOST) Part 2: Complaints Part 3: John Hancock's obscenely large signature #tinydeclaration
Riannacello,Tue, 29 Jun 2010 21:08:06 +0000,5267856,KG3: It's not usCOMMA it's you. #TinyDeclaration
robertomartell,Tue, 29 Jun 2010 21:05:58 +0000,5466715,RT @samalliance: LifeCOMMA Liberty and / happiness are what we want. / AlsoCOMMA no more kings! #haiku #twaiku @GreatBritain @KingGeorge3 #TinyDeclaration
brentwaggoner,Tue, 29 Jun 2010 21:04:24 +0000,104914037,We can have automatic rifles if we want to. #TinyDeclaration
JackAttack82,Tue, 29 Jun 2010 21:03:37 +0000,6010843,We are endowed w/certain unalienable rightsCOMMA among these are LifeCOMMA Liberty and the Pursuit of LOLCat videos at work. #TinyDeclaration
taylorkv,Tue, 29 Jun 2010 21:02:40 +0000,17879434,Haha hilarious stuff coming in. RT: @slate Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
billhd,Tue, 29 Jun 2010 21:00:48 +0000,94221,My #TinyDeclaration We've suffered long enough by your handCOMMA George. We're entitled to some suffering by our own.
elazarn2,Tue, 29 Jun 2010 21:00:32 +0000,28761676,@KingG3 lookCOMMA we need some space. ancient tweeps were right; gotta maintain r lifeCOMMA liberty &amp; pursuit of happiness. see ya! #TinyDeclaration
CFarmerTweet,Tue, 29 Jun 2010 20:59:38 +0000,17942615,All men are created equal. To this endCOMMA we mutually pledge to each other our LivesCOMMA our Fortunes and our sacred Honor. #TinyDeclaration
samalliance,Tue, 29 Jun 2010 20:56:51 +0000,76581581,LifeCOMMA Liberty and / happiness are what we want. / AlsoCOMMA no more kings! #haiku #twaiku @GreatBritain @KingGeorge3 #TinyDeclaration
efalchuk,Tue, 29 Jun 2010 20:56:23 +0000,10933717,@kinggeorge3: Don't go away madCOMMA just go away. #TinyDeclaration
MicheeAlexis,Tue, 29 Jun 2010 20:55:45 +0000,28822639,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
CFarmerTweet,Tue, 29 Jun 2010 20:55:40 +0000,17942615,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
amhistorymuseum,Tue, 29 Jun 2010 20:54:42 +0000,2428715,(Re: previous msgCOMMA see @slate contest: Reduce the Declaration of Independence to a single tweet. http://ow.ly/24VSK #TinyDeclaration )
tkbva,Tue, 29 Jun 2010 20:54:17 +0000,21209656,RT @amhistorymuseum: Jefferson wrote Dcl. of Independence on this portable desk: http://ow.ly/24VNX What portable device will you use for your #TinyDeclaration?
amhistorymuseum,Tue, 29 Jun 2010 20:53:45 +0000,2428715,Jefferson wrote Dcl. of Independence on this portable desk: http://ow.ly/24VNX What portable device will you use for your #TinyDeclaration?
BerryMule,Tue, 29 Jun 2010 20:52:46 +0000,10381805,RT @TJMonticello: Take part in Slate.com's #TinyDeclaration project (tweeting the Declaration of Independence). Details here:  http://bit.ly/bpbUxY
tim_yocum,Tue, 29 Jun 2010 20:48:06 +0000,3913349,@davidwees Funny! #TinyDeclaration
elazarn2,Tue, 29 Jun 2010 20:46:46 +0000,28761676,RT @SocialMedia411 A Slate Twitter Contest: Reduce the Declaration of Independence to a single tweet: http://bit.ly/9WoMEs #TinyDeclaration
lisaburden,Tue, 29 Jun 2010 20:46:20 +0000,503610,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
FGrau,Tue, 29 Jun 2010 20:46:16 +0000,55857,[cat] Molt oport\u00fa... :-| Reduce the Declaration of Independence to a single tweet (via @mikinzie) - http://j.mp/d5DNWh #TinyDeclaration
grammarninja,Tue, 29 Jun 2010 20:45:53 +0000,1723245,@KingGeorge  If you liked it then you shouldn'ta put a tax on it.  #TinyDeclaration
efalchuk,Tue, 29 Jun 2010 20:44:31 +0000,10933717,Strange women lying in ponds distributing swords is no basis 4 a system of govt. Supreme exec power derives from the masses #TinyDeclaration
danamuses,Tue, 29 Jun 2010 20:43:58 +0000,13624829,Love this @slate contest: Reduce the Declaration of Independence to a single tweet. #TinyDeclaration http://ow.ly/24VwZ
lethiaw77,Tue, 29 Jun 2010 20:43:34 +0000,94520502,RT @LeoVLopez: if the tax don't fitCOMMA you must de-Brit #TinyDeclaration
lethiaw77,Tue, 29 Jun 2010 20:42:56 +0000,94520502,#tinydeclaration  Screw you!
StaceyDuFord,Tue, 29 Jun 2010 20:41:54 +0000,107696368,With great power comes great responsibility. (borrowed but still good) #tinydeclaration
pendemonium,Tue, 29 Jun 2010 20:41:53 +0000,2412645,Well said RT @hexsphere: Be happy and freeCOMMA and don't infringe upon others rights to do the same Be excellent to each other #tinydeclaration
mcibelli,Tue, 29 Jun 2010 20:41:32 +0000,1598759,Yo BritainCOMMA I'm really happy for youCOMMA and imma let you finishCOMMA but America is the best nation of all time! #TinyDeclaration
egoldstein,Tue, 29 Jun 2010 20:39:54 +0000,113822,Very cool RT @ShannonRenee Excellent contest...Tweet the Declaration of Independence #tinydeclaration http://amplify.com/u/7ba7.  This is qu
Kiowah,Tue, 29 Jun 2010 20:39:36 +0000,13636954,RT @Ericatwitts: Undr the guidance of GodCOMMA Patriots shed blood 4 LifeCOMMA Liberty &amp; the pursuit of Happiness so that we cld be free frm tyranny #tinydeclaration
mcibelli,Tue, 29 Jun 2010 20:38:50 +0000,1598759,RT:@andrewfazzini sometimes u have 2 dissolve bands uniting ppl 2 each other. sry @kinggeorge3. we're just not that into u. #TinyDeclaration
buckonut,Tue, 29 Jun 2010 20:38:41 +0000,108652017,#TinyDeclaration We want to do almost exactly what we were doing as EnglishmenCOMMA but without all the stupid Royal history garbage. We're out
MindyKB,Tue, 29 Jun 2010 20:37:42 +0000,1357874,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
windcriesmerry,Tue, 29 Jun 2010 20:37:16 +0000,9418912,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
ShannonRenee,Tue, 29 Jun 2010 20:30:33 +0000,72973,Who's house is this? It is our house! KG &amp; his posse need to bounceCOMMA and w/ a quickness #tinydeclaration
Giania,Tue, 29 Jun 2010 20:29:21 +0000,5080,#TinyDeclaration It's not meCOMMA it's youCOMMA &amp; I'm taking my playground &amp; sending YOU home.
ShannonRenee,Tue, 29 Jun 2010 20:29:14 +0000,72973,Excellent contest...Tweet the Declaration of Independence #tinydeclaration http://amplify.com/u/7ba7
virtualgill,Tue, 29 Jun 2010 20:29:09 +0000,74133585,Dear colonialsCOMMA we understand your need for freedomCOMMA but please learn to spell the language we gave you. thx xx #TinyDeclaration
HappyBerry,Tue, 29 Jun 2010 20:28:57 +0000,3523262,RT @meltzera: PopsCOMMA I don't like your rules and the bedroom I must share with your soldier. Your tea isn't even that good.I'm moving out. #TinyDeclaration
Giania,Tue, 29 Jun 2010 20:27:35 +0000,5080,We're all equals &amp; that's coolCOMMA but me 'n my crew need our own country 'cause you don't play fairCOMMA King. #TinyDeclaration
JK_Bawling,Tue, 29 Jun 2010 20:27:30 +0000,14830534,I think you'd agree: George crapped the governing bed... again. Its not coolCOMMA really killing our buzz. Colonies Out! #TinyDeclaration
ShannonRenee,Tue, 29 Jun 2010 20:27:15 +0000,72973,RT @technosailor: We're better than this and won't be controlled. We quit. #tinydeclaration
lensonger,Tue, 29 Jun 2010 20:26:49 +0000,4571917,Red Coats are SO last year. (Declaration of Twitterpendence) haha http://bit.ly/9WoMEs #TinyDeclaration #sngr
FrontPsych,Tue, 29 Jun 2010 20:23:26 +0000,111952308,RT @LeoVLopez: As lifeCOMMA liberty &amp; opportunity are self-evidently unalienableCOMMA we'll suffer wrongs no more &amp; declare our justified freedom #TinyDeclaration
lensonger,Tue, 29 Jun 2010 20:22:19 +0000,4571917,RT @SocialMedia411: A Slate Twitter Contest: Reduce the Declaration of Independence to a single tweet: http://bit.ly/9WoMEs #TinyDeclaration
tech1959,Tue, 29 Jun 2010 20:20:43 +0000,54400153,RT @Ericatwitts: Undr the guidance of GodCOMMA Patriots shed blood 4 LifeCOMMA Liberty &amp; the pursuit of Happiness so that we cld be free frm tyranny #tinydeclaration
FrontPsych,Tue, 29 Jun 2010 20:19:39 +0000,111952308,RT @LeoVLopez: if the tax don't fitCOMMA you must de-Brit #TinyDeclaration
afewmorepages,Tue, 29 Jun 2010 20:16:41 +0000,70903304,#TinyDeclaration: The King is a tyrantCOMMA and since you keep ignoring our complaintsCOMMA we're declaring ourselves independent states.
th13teenstates,Tue, 29 Jun 2010 20:16:33 +0000,129478146,We r dun w/ ur tyrany &amp; chus 2 slf gvrn. 4in king: dusn't pass laws of pplCOMMA txs w/o consntCOMMA 1/4ing troopsCOMMA no more! WeRFree!#TinyDeclaration
TheTigerTrainer,Tue, 29 Jun 2010 20:16:22 +0000,124856950,Squatters' rights. #TinyDeclaration
JustMePammy,Tue, 29 Jun 2010 20:15:33 +0000,13674435,RT @Ericatwitts: Undr the guidance of GodCOMMA Patriots shed blood 4 LifeCOMMA Liberty &amp; the pursuit of Happiness so that we cld be free frm tyranny #tinydeclaration
saxmangeoff,Tue, 29 Jun 2010 20:14:50 +0000,24845,God made us to be free. @kinggeorge wants us oppressed. We hereby quit. #TinyDeclaration
efalchuk,Tue, 29 Jun 2010 20:13:38 +0000,10933717,We left this place in England because it was bogus and if we don't come up with some cool rules ourself we'll be bogusCOMMA too #TinyDeclaration
kjendrick,Tue, 29 Jun 2010 20:12:28 +0000,65030311,((Colonists + new land)/representation) * political discontent^\u221e = GB - USA #TinyDeclaration
ColinEnglish,Tue, 29 Jun 2010 20:11:43 +0000,5194093,#TinyDeclaration ALL men are created equal &amp; should have lifeCOMMA liberty &amp; be happy. We want a new government that helps OUR goals not yours.
Lindsay_Powell,Tue, 29 Jun 2010 20:08:57 +0000,20683817,RT @colonialwmsburg: RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration
skymcelroy,Tue, 29 Jun 2010 20:06:47 +0000,7670977,RT @SocialMedia411: A Slate Twitter Contest: Reduce the Declaration of Independence to a single tweet: http://bit.ly/9WoMEs #TinyDeclaration
critiques4geeks,Tue, 29 Jun 2010 20:05:28 +0000,11839638,RT @SocialMedia411: A Slate Twitter Contest: Reduce the Declaration of Independence to a single tweet: http://bit.ly/9WoMEs #TinyDeclaration
Lisa_Costello,Tue, 29 Jun 2010 20:05:03 +0000,124729861,&quot;The most valuable of all talents is that of never using two words when one will do.&quot;  #TinyDeclaration
andrewfazzini,Tue, 29 Jun 2010 20:02:10 +0000,89522975,@kinggeorge3 = WORST. RULER. EVER. #TinyDeclaration
andrewfazzini,Tue, 29 Jun 2010 19:59:31 +0000,89522975,sometimes u just have 2 dissolve bands uniting ppl 2 each other. sry @kinggeorge3. we're just not that into u. #TinyDeclaration
andrewfazzini,Tue, 29 Jun 2010 19:59:16 +0000,89522975,everyone should do this: rewrite the declaration of independence in tweet form http://www.slate.com/id/2258130/ #TinyDeclaration
afewmorepages,Tue, 29 Jun 2010 19:58:57 +0000,70903304,#TinyDeclaration: A Slate Twitter contest for the Fourth of July. - - Slate Magazine: http://bit.ly/aInnos via @addthis
kimmiekm,Tue, 29 Jun 2010 19:56:49 +0000,73476,RT @slate: Reduce the Declaration of Independence to a single tweet http://slate.me/cs6Fry #TinyDeclaration (via @mikinzie)
sidhu_gollapudi,Tue, 29 Jun 2010 19:52:54 +0000,49377814,RT @SocialMedia411: A Slate Twitter Contest: Reduce the Declaration of Independence to a single tweet: http://bit.ly/9WoMEs #TinyDeclaration
tylercrosby,Tue, 29 Jun 2010 19:52:32 +0000,13025937,Old and Busted: @kinggeorge3COMMA colonialism. New Hotness: LifeCOMMA libertyCOMMA happiness; America. So say we all. #tinydeclaration
