author, day, timestamp, id, title
debgalant,Sun, 04 Jul 2010 05:17:26 +0000,86469,I suppose the #tinybillofrights goes 1. talk all you want. 2. guns are fine. 3. get a hotel. 4. get a warrant. 5. Miranda.  #TinyDeclaration
brilon,Sun, 04 Jul 2010 05:16:33 +0000,1387550,RT @MagnusUnda: English oppression must ceaseCOMMA make haste our national emancipation. Replace your taxation with our liberty. Utopia awaits! #TinyDeclaration
BisbeeAZLodging,Sun, 04 Jul 2010 04:50:51 +0000,33430549,RT @missjeeves  #TinyDeclaration: A Slate Twitter contest for the Fourth of July. http://ow.ly/26zcR hmmmm.... I wanna play! must think....
dcgrrl,Sun, 04 Jul 2010 04:06:18 +0000,1330137,7/4/76 13 States: ObvCOMMA we all get LifeCOMMA Librty &amp; opps for :) - Govt should protect thisCOMMA @kinggeorge3 didn't. #fail Kthxbye #tinydeclaration
joymom50,Sun, 04 Jul 2010 04:02:10 +0000,8137474,RT @DanielPink: A bunch of us ragtag colonists have decided to take on the world's most powerful army! LOL. #tinydeclaration
MooseOfReason,Sun, 04 Jul 2010 03:22:34 +0000,3007851,RT @00Pisces: Yo GeorgeCOMMA imma let you finishCOMMA but we've got the best idea of all time. Of all time! #TinyDeclaration
rmdash,Sun, 04 Jul 2010 03:10:06 +0000,11533257,Search #tinyDeclaration to see tweets declaring independence from England. Pretty interesting.
Gwenda,Sun, 04 Jul 2010 01:40:47 +0000,598581,RT @jlbellwriter: RT @DrKevinManess: Winners of the Salon #TinyDeclaration contest (rewrite the Declaration of Independence as a tweet) http://bit.ly/dof81T
devarim,Sun, 04 Jul 2010 01:24:27 +0000,2439532,RT @badanes: Our Rights from Creator (h/t @JLocke). LifeCOMMA LibertyCOMMA PoH FTW! Your transgressions = FAIL. GTFOCOMMA @GeorgeIII. -HANCOCK et al #TinyDeclaration
batna1000,Sun, 04 Jul 2010 00:57:23 +0000,40841853,We the ppl of these U.S. of A. do collectively declare-YOU not the BOSS of ME! Liberty or death-we will NOT stand down. #TinyDeclaration
Jhoover09,Sun, 04 Jul 2010 00:55:36 +0000,65843125,@TJMonticello We are ready for our Naturalzation Ceremony!!! Starts at 9amCOMMA gates open at 7:30. #tinydeclaration http://twitpic.com/227l4d
00Pisces,Sun, 04 Jul 2010 00:50:57 +0000,25486481,Yo GeorgeCOMMA imma let you finishCOMMA but we've got the best idea of all time. Of all time! #TinyDeclaration
AndyBellUK,Sat, 03 Jul 2010 23:51:02 +0000,91009216,RT @TheBosha: British EmpireCOMMA we quit. But we'll always buy even your worst rock stars and reflexively drop our panties for your accents. #TinyDeclaration
Jesseq,Sat, 03 Jul 2010 23:37:50 +0000,3924265,RT @badanes: Our Rights from Creator (h/t @JLocke). LifeCOMMA LibertyCOMMA PoH FTW! Your transgressions = FAIL. GTFOCOMMA @GeorgeIII. -HANCOCK et al #TinyDeclaration
tdoyon,Sat, 03 Jul 2010 23:21:46 +0000,36614481,RT @DanielPink: A bunch of us ragtag colonists have decided to take on the world's most powerful army! LOL. #tinydeclaration #fb
jreminga,Sat, 03 Jul 2010 22:10:26 +0000,7580303,RT @TJMonticello: All peeps are equal. Sick and tired of your tyrannical BS. Seeking independence. Your permission requestedCOMMA not required. #TinyDeclaration
NoirCoreen,Sat, 03 Jul 2010 21:28:57 +0000,10750202,RT @badanes: Our Rights from Creator (h/t @JLocke). LifeCOMMA LibertyCOMMA PoH FTW! Your transgressions = FAIL. GTFOCOMMA @GeorgeIII. -HANCOCK et al #TinyDeclaration
EllenFaxion,Sat, 03 Jul 2010 21:16:41 +0000,90185162,#tinydeclaration is een grappig idee: formuleer de US onafhankelijkheidsverklaring in \u00e9\u00e9n tweet. Zou dat ook met de bijbel kunnen?
garrettpace,Sat, 03 Jul 2010 20:23:38 +0000,22801169,Smell ya laterCOMMA @Georgethe3rdCOMMA to follow you is quite absurd. #TinyDeclaration
ChrisNalty,Sat, 03 Jul 2010 20:21:40 +0000,307706,George. The tea &amp; crumpets were splendidCOMMA but let's face itCOMMA we're meat &amp; potatoes kind of ppl. Can we still be friends? #TinyDeclaration
MsBuell,Sat, 03 Jul 2010 19:55:31 +0000,5313480,Note to GB: USA no longer give consent to be governed by you.  That's why we've been in war with you since April 19COMMA 1775 #TinyDeclaration
brandwagon,Sat, 03 Jul 2010 19:50:36 +0000,1963911,RT @ApocalypseHow: Bye GeorgeCOMMA we've got it. #TinyDeclaration
bahman2000,Sat, 03 Jul 2010 19:48:30 +0000,2277484,American declaration of independence in less than 140 characters #TinyDeclaration
KateOH,Sat, 03 Jul 2010 19:30:45 +0000,815036,Stand up! Rise up! #tinydeclaration http://twitpic.com/2252c9
michaelrizzo,Sat, 03 Jul 2010 19:28:00 +0000,2465818,RT @Boston1775: #TinyDeclaration We seek independence based on noble and universal ideas combined with petty and one-sided grievances.
